Quarter,SalesRep,Region,Product,Discount,Units,Cost,Price,Order Sales,Profit,Year
Q4,Billie  Chandler,MidWest,Carlota,0.03,1,10.25,22.95,22.26,12.01,2014-11-08
Q1,Salvador  Bass,West,Carlota,0.0,3,10.25,22.95,68.85,38.1,2013-03-15
Q4,Drew  Rogers,MidWest,Bellen,0.03,3,11.37,22.95,67.13,33.02,2014-12-15
Q4,Marian  Hill,South,Crested Beaut,0.0,1,16.0,25.0,25.0,9.0,2013-10-28
Q1,Nellie  Joseph,East,Quad,0.0,1,27.0,34.0,34.0,7.0,2013-02-28
Q4,Lynette  Brewer,MidWest,Bellen,0.03,2,11.37,22.95,44.52,21.78,2014-12-10
Q4,Ernest  Davis,West,Aspen,0.0,3,12.0,21.0,63.0,27.0,2013-12-03
Q2,Rachel  Gomez,MidWest,Bellen,0.0,2,11.37,22.95,45.9,23.16,2013-05-29
Q4,Lance  Yates,MidWest,Sunset,0.0,2,13.5,23.5,47.0,20.0,2013-12-04
Q1,Della  Jensen,East,Quad,0.0,1,27.0,34.0,34.0,7.0,2013-02-23
Q4,Charlie  Wood,MidWest,Bellen,0.0,2,11.37,22.95,45.9,23.16,2014-11-14
Q4,Brooke  Horton,MidWest,Bellen,0.0,1,11.37,22.95,22.95,11.58,2013-11-05
Q4,Max  Rodgers,West,Quad,0.0,2,27.0,34.0,68.0,14.0,2013-10-25
Q4,Arturo  Francis,East,Sunshine,0.0,2,10.24,19.95,39.9,19.42,2013-11-11
Q4,Allan  Ramos,MidWest,Quad,0.0,2,27.0,34.0,68.0,14.0,2014-11-12
Q2,Joey  Wong,West,Aspen,0.0,2,12.0,21.0,42.0,18.0,2014-05-02
Q4,Bobbie  Ryan,East,Doublers,0.02,1,64.32,79.95,78.35,14.03,2013-10-21
Q1,Ernest  Davis,West,Carlota,0.03,2,10.25,22.95,44.52,24.02,2014-03-09
Q4,Della  Jensen,East,Carlota,0.03,3,10.25,22.95,66.78,36.03,2014-11-18
Q4,Carla  Mccormick,MidWest,V-Rang,0.02,3,10.23,19.0,55.86,25.17,2014-12-04
Q4,Lula  Daniels,MidWest,Quad,0.02,1,27.0,34.0,33.49,6.49,2014-11-22
Q4,Della  Jensen,East,Bellen,0.0,1,11.37,22.95,22.95,11.58,2013-12-08
Q4,Ruben  Nunez,West,Sunbell,0.0,2,12.42,25.0,50.0,25.16,2014-10-24
Q4,Christina  Fuller,West,Carlota,0.02,3,10.25,22.95,67.82,37.07,2013-10-22
Q4,Cassandra  Franklin,MidWest,Sunshine,0.0,2,10.24,19.95,39.9,19.42,2014-10-20
Q4,Don  Gonzales,South,Sunshine,0.01,4,10.24,19.95,79.0,38.04,2014-12-09
Q1,Brooke  Horton,MidWest,Sunbell,0.02,1,12.42,25.0,24.5,12.08,2014-01-31
Q4,Willie  Vega,MidWest,Sunshine,0.01,2,10.24,19.95,39.5,19.02,2013-11-22
Q2,Elvira  Bowman,MidWest,Carlota,0.0,2,10.25,22.95,45.9,25.4,2014-06-14
Q4,Ruben  Nunez,West,Sunshine,0.01,2,10.24,19.95,39.5,19.02,2013-10-16
Q1,Bobbie  Ryan,East,Sunshine,0.0,3,10.24,19.95,59.85,29.13,2014-01-21
Q4,Paulette  Spencer,South,Doublers,0.01,3,64.32,79.95,237.45,44.49,2014-10-19
Q4,Lorraine  Gibson,East,Sunset,0.0,3,13.5,23.5,70.5,30.0,2013-11-23
Q4,Sandra  Floyd,MidWest,Sunset,0.02,3,13.5,23.5,69.44,28.94,2014-11-12
Q4,Eddie  Green,East,Carlota,0.0,2,10.25,22.95,45.9,25.4,2014-10-22
Q3,Salvador  Bass,West,Quad,0.0,2,27.0,34.0,68.0,14.0,2013-08-29
Q4,Rachel  Gomez,MidWest,Bellen,0.03,3,11.37,22.95,66.78,32.67,2013-11-06
Q4,Blake  Bridges,South,Sunshine,0.01,1,10.24,19.95,19.75,9.51,2014-10-20
Q4,Lance  Yates,MidWest,Quad,0.02,2,27.0,34.0,66.98,12.98,2014-11-28
Q1,Andrew  Meyer,West,Bellen,0.0,2,11.37,22.95,45.9,23.16,2014-03-10
Q2,Max  Rodgers,West,Carlota,0.0,3,10.25,22.95,68.85,38.1,2013-04-12
Q4,Mable  Lindsey,West,Sunbell,0.03,2,12.42,25.0,48.5,23.66,2014-10-16
Q4,Della  Jensen,East,Aspen,0.0,3,12.0,21.0,63.0,27.0,2014-11-19
Q4,Della  Jensen,East,Bellen,0.01,2,11.37,22.95,45.44,22.7,2013-10-30
Q4,Trevor  Jones,West,Quad,0.03,1,27.0,34.0,33.15,6.15,2013-10-26
Q4,Shari  Silva,South,Sunshine,0.02,1,10.24,19.95,19.65,9.41,2014-11-26
Q3,Salvador  Bass,West,Aspen,0.03,1,12.0,21.0,20.37,8.37,2014-06-25
Q4,Lula  Daniels,MidWest,Sunbell,0.03,2,12.42,25.0,48.75,23.91,2014-11-05
Q2,Sonya  Mullins,East,Sunshine,0.0,3,10.24,19.95,59.85,29.13,2013-04-28
Q4,Fernando  Rowe,West,Crested Beaut,0.01,2,16.0,25.0,49.5,17.5,2013-11-12
Q1,Isabel  Cross,East,Crested Beaut,0.02,1,16.0,25.0,24.63,8.63,2012-12-17
Q4,Joey  Wong,West,Carlota,0.03,2,10.25,22.95,44.75,24.25,2013-10-30
Q2,Drew  Rogers,MidWest,Carlota,0.03,2,10.25,22.95,44.75,24.25,2013-04-24
Q4,Sonya  Mullins,East,Bellen,0.0,1,11.37,22.95,22.95,11.58,2013-11-20
Q4,Ivan  Adkins,West,Carlota,0.0,2,10.25,22.95,45.9,25.4,2013-11-24
Q4,Bobbie  Ryan,East,FlatTop,0.03,1,17.2,27.5,26.68,9.48,2013-11-15
Q4,Lorraine  Gibson,East,Bellen,0.01,4,11.37,22.95,90.88,45.4,2013-11-12
Q4,Beth  Tucker,West,Carlota,0.01,2,10.25,22.95,45.44,24.94,2014-12-08
Q4,Mable  Lindsey,West,Carlota,0.0,3,10.25,22.95,68.85,38.1,2014-11-15
Q4,Brooke  Horton,MidWest,Carlota,0.03,2,10.25,22.95,44.52,24.02,2014-11-27
Q4,Nellie  Joseph,East,Bellen,0.0,2,11.37,22.95,45.9,23.16,2013-11-24
Q4,Tracy  Reed,MidWest,Bellen,0.02,2,11.37,22.95,45.21,22.47,2013-10-04
Q3,Edwin  Malone,East,Carlota,0.02,3,10.25,22.95,67.47,36.72,2014-07-15
Q4,Lula  Daniels,MidWest,Carlota,0.01,3,10.25,22.95,68.16,37.41,2014-11-09
Q4,Ernest  Davis,West,Sunset,0.02,2,13.5,23.5,46.3,19.3,2013-11-20
Q4,Ernest  Davis,West,V-Rang,0.0,3,10.23,19.0,57.0,26.31,2014-10-18
Q4,Cindy  Becker,South,Aspen,0.01,3,12.0,21.0,62.37,26.37,2014-10-16
Q3,Austin  Reynolds,East,Sunshine,0.0,2,10.24,19.95,39.9,19.42,2014-08-20
Q4,Bobbie  Ryan,East,Majectic Beaut,0.03,2,13.0,30.0,58.5,32.5,2013-12-04
Q4,Elaine  Ellis,South,Sunshine,0.0,3,10.24,19.95,59.85,29.13,2014-10-26
Q4,Max  Rodgers,West,Doublers,0.03,1,64.32,79.95,77.95,13.63,2013-10-17
Q1,Don  Gonzales,South,Quad,0.02,2,27.0,34.0,66.98,12.98,2013-02-17
Q4,Christy  Olson,West,Aspen,0.02,2,12.0,21.0,41.37,17.37,2013-10-23
Q4,Felicia  Jennings,West,Crested Beaut,0.0,2,16.0,25.0,50.0,18.0,2013-11-07
Q4,Woodrow  Colon,South,Quad,0.01,2,27.0,34.0,67.32,13.32,2014-11-17
Q4,Sandra  Floyd,MidWest,Sunshine,0.03,3,10.24,19.95,58.35,27.63,2014-11-18
Q4,Ivan  Adkins,West,Bellen,0.03,1,11.37,22.95,22.38,11.01,2013-09-29
Q4,Drew  Rogers,MidWest,Bellen,0.02,2,11.37,22.95,44.98,22.24,2013-11-26
Q3,Elaine  Ellis,South,Bellen,0.02,3,11.37,22.95,67.47,33.36,2014-09-06
Q1,Shari  Silva,South,Crested Beaut,0.0,2,16.0,25.0,50.0,18.0,2012-12-17
Q4,Rachel  Gomez,MidWest,Bellen,0.02,1,11.37,22.95,22.49,11.12,2014-11-01
Q4,Salvador  Bass,West,Carlota,0.0,3,10.25,22.95,68.85,38.1,2014-10-19
Q4,Robert  Munoz,MidWest,Quad,0.03,3,27.0,34.0,98.94,17.94,2013-11-26
Q2,Edwin  Malone,East,Crested Beaut,0.0,2,16.0,25.0,50.0,18.0,2014-04-19
Q3,Elbert  Klein,South,Bellen,0.03,2,11.37,22.95,44.52,21.78,2014-07-08
Q4,Ben  Perez,West,Bellen,0.03,3,11.37,22.95,66.78,32.67,2013-11-16
Q4,Guillermo  Potter,MidWest,Carlota,0.0,1,10.25,22.95,22.95,12.7,2014-09-21
Q4,Salvador  Bass,West,Sunshine,0.02,2,10.24,19.95,39.1,18.62,2013-12-09
Q1,Trevor  Jones,West,Aspen,0.0,1,12.0,21.0,21.0,9.0,2013-02-12
Q4,Cassandra  Franklin,MidWest,Quad,0.02,4,27.0,34.0,133.96,25.96,2014-11-09
Q1,Eddie  Green,East,Carlota,0.03,1,10.25,22.95,22.26,12.01,2013-01-28
Q4,Edwin  Malone,East,Bellen,0.03,1,11.37,22.95,22.38,11.01,2014-12-04
Q4,Billie  Chandler,MidWest,FlatTop,0.0,2,17.2,27.5,55.0,20.6,2013-11-06
Q4,Charlie  Wood,MidWest,Sunshine,0.0,2,10.24,19.95,39.9,19.42,2014-11-12
Q4,Cassandra  Franklin,MidWest,Quad,0.02,2,27.0,34.0,66.98,12.98,2013-12-02
Q4,Tiffany  May,West,Aspen,0.03,3,12.0,21.0,61.11,25.11,2014-12-08
Q4,Herman  Williams,East,Sunbell,0.0,3,12.42,25.0,75.0,37.74,2013-10-31
Q3,Drew  Rogers,MidWest,Sunshine,0.02,2,10.24,19.95,39.3,18.82,2013-08-07
Q4,Andrew  Meyer,West,Sunbell,0.0,1,12.42,25.0,25.0,12.58,2013-12-01
Q1,Jenny  Garcia,MidWest,Sunshine,0.03,3,10.24,19.95,58.05,27.33,2014-02-04
Q4,Pauline  Beck,West,Carlota,0.03,1,10.25,22.95,22.26,12.01,2014-12-04
Q4,Drew  Rogers,MidWest,Sunshine,0.03,3,10.24,19.95,58.35,27.63,2014-11-22
Q3,Dan  Peterson,MidWest,Quad,0.0,1,27.0,34.0,34.0,7.0,2013-07-08
Q1,Herman  Williams,East,FlatTop,0.02,1,17.2,27.5,27.09,9.89,2013-01-27
Q4,Sonya  Mullins,East,Aspen,0.0,2,12.0,21.0,42.0,18.0,2014-11-22
Q4,Kyle  Carr,MidWest,Sunshine,0.0,2,10.24,19.95,39.9,19.42,2013-12-02
Q4,Trevor  Jones,West,Sunshine,0.03,1,10.24,19.95,19.35,9.11,2014-11-28
Q4,Shari  Silva,South,Majectic Beaut,0.0,2,13.0,30.0,60.0,34.0,2013-10-26
Q3,Robert  Munoz,MidWest,Sunbell,0.01,2,12.42,25.0,49.5,24.66,2014-08-19
Q4,Patty  Thompson,West,Sunshine,0.0,1,10.24,19.95,19.95,9.71,2013-10-23
Q4,Guillermo  Potter,MidWest,Carlota,0.0,1,10.25,22.95,22.95,12.7,2013-11-30
Q4,Iris  Underwood,West,Majectic Beaut,0.0,4,13.0,30.0,120.0,68.0,2013-10-21
Q4,Peter  Hodges,MidWest,Sunshine,0.0,1,10.24,19.95,19.95,9.71,2014-10-17
Q4,Brooke  Horton,MidWest,Sunshine,0.0,2,10.24,19.95,39.9,19.42,2014-11-24
Q4,Robert  Munoz,MidWest,Sunbell,0.03,2,12.42,25.0,48.5,23.66,2013-11-21
Q4,Eric  Rose,West,Aspen,0.01,3,12.0,21.0,62.37,26.37,2014-12-02
Q1,Isabel  Cross,East,Majectic Beaut,0.02,1,13.0,30.0,29.55,16.55,2014-02-06
Q4,Iris  Underwood,West,Bellen,0.02,1,11.37,22.95,22.61,11.24,2014-10-24
Q4,Fernando  Rowe,West,FlatTop,0.0,2,17.2,27.5,55.0,20.6,2014-10-19
Q3,Edwin  Malone,East,V-Rang,0.03,2,10.23,19.0,37.05,16.59,2014-06-19
Q3,Brooke  Horton,MidWest,Sunshine,0.0,2,10.24,19.95,39.9,19.42,2014-08-07
Q4,Tiffany  May,West,Crested Beaut,0.02,3,16.0,25.0,73.5,25.5,2013-11-24
Q4,Rachel  Gomez,MidWest,Quad,0.0,2,27.0,34.0,68.0,14.0,2013-10-21
Q4,Beth  Tucker,West,Bellen,0.03,1,11.37,22.95,22.38,11.01,2014-12-02
Q4,Christy  Olson,West,Bellen,0.02,2,11.37,22.95,45.21,22.47,2014-11-16
Q4,Cassandra  Franklin,MidWest,Quad,0.0,2,27.0,34.0,68.0,14.0,2014-12-10
Q4,Lynette  Brewer,MidWest,Bellen,0.02,2,11.37,22.95,44.98,22.24,2013-11-21
Q4,Fernando  Rowe,West,Sunshine,0.0,3,10.24,19.95,59.85,29.13,2014-12-15
Q1,Willie  Vega,MidWest,Sunbell,0.03,2,12.42,25.0,48.75,23.91,2013-03-09
Q4,Della  Jensen,East,Doublers,0.03,4,64.32,79.95,311.81,54.53,2014-11-16
Q4,Shari  Silva,South,Carlota,0.0,1,10.25,22.95,22.95,12.7,2013-11-10
Q4,Johanna  Boone,South,Quad,0.02,2,27.0,34.0,66.98,12.98,2014-12-05
Q4,Rachel  Gomez,MidWest,Bellen,0.01,3,11.37,22.95,68.16,34.05,2014-12-04
Q3,Elbert  Klein,South,Crested Beaut,0.02,3,16.0,25.0,73.88,25.88,2013-07-13
Q4,Ruben  Nunez,West,Sunshine,0.02,3,10.24,19.95,58.65,27.93,2013-10-27
Q4,Donna  Reid,West,Quad,0.01,1,27.0,34.0,33.66,6.66,2013-11-05
Q2,Colleen  Warren,West,Sunset,0.03,2,13.5,23.5,45.83,18.83,2013-05-22
Q4,Salvador  Bass,West,Quad,0.0,3,27.0,34.0,102.0,21.0,2014-12-08
Q4,Robert  Munoz,MidWest,Carlota,0.01,3,10.25,22.95,68.16,37.41,2013-11-13
Q3,Ruben  Nunez,West,Bellen,0.02,1,11.37,22.95,22.61,11.24,2014-09-10
Q4,Woodrow  Colon,South,Sunshine,0.02,3,10.24,19.95,58.95,28.23,2014-11-26
Q4,Salvador  Bass,West,Crested Beaut,0.0,3,16.0,25.0,75.0,27.0,2013-12-14
Q3,Lee  Mack,MidWest,Sunbell,0.01,1,12.42,25.0,24.75,12.33,2014-09-04
Q4,Jenny  Garcia,MidWest,Quad,0.01,1,27.0,34.0,33.66,6.66,2014-12-13
Q4,Lance  Yates,MidWest,Sunset,0.02,1,13.5,23.5,23.15,9.65,2013-10-16
Q3,Della  Jensen,East,Majectic Beaut,0.0,3,13.0,30.0,90.0,51.0,2014-08-10
Q4,Bernadette  Page,MidWest,Carlota,0.02,2,10.25,22.95,45.21,24.71,2014-11-23
Q4,Sonya  Mullins,East,Sunbell,0.0,2,12.42,25.0,50.0,25.16,2014-11-06
Q4,Cecilia  Manning,South,Quad,0.03,3,27.0,34.0,98.94,17.94,2014-11-28
Q4,Lee  Mack,MidWest,Quad,0.03,3,27.0,34.0,99.45,18.45,2014-11-02
Q4,Paulette  Spencer,South,Aspen,0.0,3,12.0,21.0,63.0,27.0,2014-11-02
Q4,Elvira  Bowman,MidWest,Sunbell,0.01,2,12.42,25.0,49.5,24.66,2014-10-26
Q4,Don  Gonzales,South,Crested Beaut,0.02,2,16.0,25.0,49.0,17.0,2014-12-11
Q4,Ernest  Davis,West,Bellen,0.01,3,11.37,22.95,68.16,34.05,2013-10-18
Q4,Salvador  Bass,West,Sunbell,0.0,3,12.42,25.0,75.0,37.74,2014-11-16
Q4,Sandra  Floyd,MidWest,V-Rang,0.02,3,10.23,19.0,56.15,25.46,2014-10-19
Q4,Edwin  Malone,East,Aspen,0.03,2,12.0,21.0,40.74,16.74,2013-11-25
Q4,Salvador  Bass,West,FlatTop,0.0,1,17.2,27.5,27.5,10.3,2014-12-11
Q2,Fernando  Rowe,West,Quad,0.02,2,27.0,34.0,66.98,12.98,2014-05-29
Q3,Ben  Perez,West,Quad,0.01,3,27.0,34.0,100.98,19.98,2013-08-12
Q4,Rachel  Gomez,MidWest,Bellen,0.0,3,11.37,22.95,68.85,34.74,2013-12-04
Q4,Ben  Perez,West,Sunset,0.03,2,13.5,23.5,45.83,18.83,2014-10-27
Q3,Allan  Ramos,MidWest,Aspen,0.03,1,12.0,21.0,20.37,8.37,2014-07-30
Q4,Isabel  Cross,East,Carlota,0.0,2,10.25,22.95,45.9,25.4,2014-10-30
Q4,Donna  Reid,West,Sunbell,0.02,2,12.42,25.0,49.25,24.41,2013-12-03
Q4,Allan  Ramos,MidWest,Carlota,0.0,3,10.25,22.95,68.85,38.1,2014-10-26
Q4,Marian  Hill,South,Majectic Beaut,0.03,3,13.0,30.0,87.3,48.3,2014-10-24
Q4,Salvador  Bass,West,Sunshine,0.0,2,10.24,19.95,39.9,19.42,2014-11-29
Q2,Cindy  Becker,South,Carlota,0.01,1,10.25,22.95,22.72,12.47,2014-05-15
Q4,Blake  Bridges,South,Aspen,0.01,1,12.0,21.0,20.79,8.79,2014-11-18
Q4,Mable  Lindsey,West,Sunset,0.02,3,13.5,23.5,69.44,28.94,2013-10-23
Q1,Salvador  Bass,West,Quad,0.02,1,27.0,34.0,33.32,6.32,2013-01-21
Q4,Brooke  Horton,MidWest,Sunshine,0.0,3,10.24,19.95,59.85,29.13,2013-11-19
Q4,Peter  Hodges,MidWest,Carlota,0.0,2,10.25,22.95,45.9,25.4,2014-10-31
Q4,Andrew  Meyer,West,Doublers,0.03,3,64.32,79.95,233.85,40.89,2013-11-07
Q2,Brooke  Horton,MidWest,Quad,0.0,2,27.0,34.0,68.0,14.0,2013-04-27
Q1,Donna  Reid,West,Sunshine,0.02,3,10.24,19.95,58.65,27.93,2014-02-19
Q4,Eddie  Green,East,Sunshine,0.02,3,10.24,19.95,58.95,28.23,2013-10-29
Q4,Trevor  Jones,West,Sunbell,0.0,2,12.42,25.0,50.0,25.16,2014-10-30
Q4,Nellie  Joseph,East,Sunshine,0.0,3,10.24,19.95,59.85,29.13,2014-09-25
Q4,Lynette  Brewer,MidWest,Majectic Beaut,0.01,3,13.0,30.0,89.1,50.1,2013-11-29
Q4,Allan  Ramos,MidWest,Carlota,0.02,2,10.25,22.95,44.98,24.48,2013-10-18
Q4,Herman  Williams,East,Carlota,0.03,3,10.25,22.95,66.78,36.03,2014-11-21
Q2,Ivan  Adkins,West,Crested Beaut,0.03,3,16.0,25.0,73.13,25.13,2014-05-19
Q4,Guillermo  Potter,MidWest,Bellen,0.0,2,11.37,22.95,45.9,23.16,2014-10-20
Q4,Ernest  Davis,West,Sunbell,0.0,3,12.42,25.0,75.0,37.74,2014-11-06
Q1,Trevor  Jones,West,Sunbell,0.02,2,12.42,25.0,49.25,24.41,2012-12-22
Q4,Charlie  Wood,MidWest,Quad,0.03,2,27.0,34.0,66.3,12.3,2014-12-05
Q2,Isabel  Cross,East,Bellen,0.02,1,11.37,22.95,22.49,11.12,2014-03-20
Q4,Ruben  Nunez,West,Aspen,0.02,3,12.0,21.0,62.06,26.06,2014-12-05
Q2,Shari  Silva,South,Majectic Beaut,0.0,2,13.0,30.0,60.0,34.0,2013-06-14
Q4,Colleen  Warren,West,Majectic Beaut,0.0,1,13.0,30.0,30.0,17.0,2013-12-03
Q4,Rachel  Gomez,MidWest,Sunshine,0.03,1,10.24,19.95,19.35,9.11,2014-11-22
Q4,Eddie  Green,East,Sunbell,0.03,1,12.42,25.0,24.25,11.83,2014-11-07
Q4,Bethany  Pena,MidWest,FlatTop,0.02,2,17.2,27.5,54.18,19.78,2013-11-18
Q4,Sonya  Mullins,East,Bellen,0.0,1,11.37,22.95,22.95,11.58,2014-11-07
Q4,Billie  Chandler,MidWest,Sunset,0.0,1,13.5,23.5,23.5,10.0,2013-12-07
Q4,Elaine  Ellis,South,Quad,0.0,3,27.0,34.0,102.0,21.0,2013-12-07
Q4,Paulette  Spencer,South,Aspen,0.0,3,12.0,21.0,63.0,27.0,2013-10-20
Q2,Charlie  Wood,MidWest,Carlota,0.02,3,10.25,22.95,67.47,36.72,2013-03-27
Q4,Ruben  Nunez,West,Sunshine,0.02,3,10.24,19.95,58.65,27.93,2013-10-23
Q1,Christina  Fuller,West,Crested Beaut,0.02,2,16.0,25.0,49.0,17.0,2012-12-26
Q4,Sonya  Mullins,East,Quad,0.03,4,27.0,34.0,131.92,23.92,2014-11-16
Q4,Woodrow  Colon,South,Doublers,0.03,2,64.32,79.95,155.9,27.26,2013-12-14
Q4,Nellie  Joseph,East,Carlota,0.0,3,10.25,22.95,68.85,38.1,2014-11-29
Q4,Lorraine  Gibson,East,Bellen,0.02,3,11.37,22.95,67.82,33.71,2013-11-08
Q4,Andrew  Meyer,West,Carlota,0.01,2,10.25,22.95,45.44,24.94,2013-11-28
Q1,Charlie  Wood,MidWest,Sunbell,0.0,1,12.42,25.0,25.0,12.58,2013-03-12
Q4,Herman  Williams,East,Quad,0.03,4,27.0,34.0,131.92,23.92,2014-11-06
Q4,Elbert  Klein,South,Sunbell,0.0,3,12.42,25.0,75.0,37.74,2014-11-19
Q4,Shari  Silva,South,Majectic Beaut,0.03,3,13.0,30.0,87.75,48.75,2013-11-25
Q2,Mable  Lindsey,West,Sunset,0.0,2,13.5,23.5,47.0,20.0,2013-03-29
Q4,Jenny  Garcia,MidWest,Quad,0.0,1,27.0,34.0,34.0,7.0,2014-11-12
Q4,Andrew  Meyer,West,Majectic Beaut,0.02,3,13.0,30.0,88.65,49.65,2013-10-31
Q4,Drew  Rogers,MidWest,Aspen,0.0,1,12.0,21.0,21.0,9.0,2014-10-20
Q3,Tiffany  May,West,Sunshine,0.03,1,10.24,19.95,19.35,9.11,2013-08-09
Q3,Cassandra  Franklin,MidWest,Sunshine,0.02,3,10.24,19.95,58.65,27.93,2013-09-05
Q1,Isabel  Cross,East,Quad,0.03,3,27.0,34.0,99.45,18.45,2014-02-05
Q4,Brooke  Horton,MidWest,Sunshine,0.0,2,10.24,19.95,39.9,19.42,2014-11-27
Q4,Trevor  Jones,West,Bellen,0.0,2,11.37,22.95,45.9,23.16,2013-12-09
Q4,Ruben  Nunez,West,Carlota,0.01,3,10.25,22.95,68.16,37.41,2014-10-31
Q4,Rachel  Gomez,MidWest,Sunshine,0.01,4,10.24,19.95,79.0,38.04,2014-10-31
Q4,Ellen  Weaver,South,Sunshine,0.03,1,10.24,19.95,19.35,9.11,2014-11-09
Q2,Lance  Yates,MidWest,Sunshine,0.0,1,10.24,19.95,19.95,9.71,2013-03-20
Q4,Andrew  Meyer,West,Sunshine,0.01,3,10.24,19.95,59.25,28.53,2013-09-20
Q4,Patty  Thompson,West,Sunshine,0.02,1,10.24,19.95,19.65,9.41,2014-11-05
Q4,Della  Jensen,East,Sunbell,0.0,2,12.42,25.0,50.0,25.16,2013-10-17
Q4,Blake  Bridges,South,Sunbell,0.01,2,12.42,25.0,49.5,24.66,2013-11-07
Q1,Woodrow  Colon,South,Sunshine,0.0,2,10.24,19.95,39.9,19.42,2014-02-05
Q4,Paulette  Spencer,South,Carlota,0.0,3,10.25,22.95,68.85,38.1,2013-12-14
Q4,Tiffany  May,West,Bellen,0.01,1,11.37,22.95,22.72,11.35,2014-10-31
Q4,Cindy  Becker,South,Quad,0.02,3,27.0,34.0,100.47,19.47,2013-12-09
Q4,Carla  Mccormick,MidWest,Sunbell,0.0,3,12.42,25.0,75.0,37.74,2014-12-11
Q3,Della  Jensen,East,Crested Beaut,0.02,2,16.0,25.0,49.0,17.0,2014-06-15
Q4,Isabel  Cross,East,Sunbell,0.0,1,12.42,25.0,25.0,12.58,2014-11-29
Q4,Drew  Rogers,MidWest,Majectic Beaut,0.0,2,13.0,30.0,60.0,34.0,2013-12-09
Q4,Dan  Peterson,MidWest,Bellen,0.0,2,11.37,22.95,45.9,23.16,2013-11-25
Q4,Kyle  Carr,MidWest,Quad,0.01,1,27.0,34.0,33.66,6.66,2013-11-21
Q3,Dan  Peterson,MidWest,Quad,0.03,2,27.0,34.0,65.96,11.96,2013-07-05
Q4,Brooke  Horton,MidWest,Sunbell,0.03,2,12.42,25.0,48.5,23.66,2013-11-20
Q4,Herman  Williams,East,Quad,0.02,3,27.0,34.0,100.47,19.47,2013-10-23
Q2,Felicia  Jennings,West,Quad,0.0,2,27.0,34.0,68.0,14.0,2014-05-13
Q4,Patty  Thompson,West,Carlota,0.03,1,10.25,22.95,22.38,12.13,2013-11-29
Q4,Tracy  Reed,MidWest,V-Rang,0.0,1,10.23,19.0,19.0,8.77,2013-12-14
Q4,Brooke  Horton,MidWest,Quad,0.02,3,27.0,34.0,100.47,19.47,2013-12-10
Q4,Brooke  Horton,MidWest,Crested Beaut,0.03,3,16.0,25.0,72.75,24.75,2013-10-17
Q4,Donna  Reid,West,Crested Beaut,0.03,4,16.0,25.0,97.5,33.5,2014-11-15
Q4,Woodrow  Colon,South,Crested Beaut,0.0,2,16.0,25.0,50.0,18.0,2013-10-19
Q2,Salvador  Bass,West,Carlota,0.0,2,10.25,22.95,45.9,25.4,2013-04-23
Q3,Johanna  Boone,South,Sunset,0.0,1,13.5,23.5,23.5,10.0,2014-06-22
Q4,Cassandra  Franklin,MidWest,Sunset,0.0,2,13.5,23.5,47.0,20.0,2014-12-08
Q4,Eric  Rose,West,Sunshine,0.0,2,10.24,19.95,39.9,19.42,2013-12-12
Q4,Cindy  Becker,South,Quad,0.01,2,27.0,34.0,67.32,13.32,2013-10-23
Q4,Christina  Fuller,West,V-Rang,0.03,2,10.23,19.0,36.86,16.4,2013-11-28
Q4,Woodrow  Colon,South,Quad,0.0,2,27.0,34.0,68.0,14.0,2013-10-24
Q4,Rachel  Gomez,MidWest,Sunset,0.02,3,13.5,23.5,69.44,28.94,2013-10-26
Q4,Christy  Olson,West,Quad,0.03,3,27.0,34.0,99.45,18.45,2013-11-20
Q4,Ellen  Weaver,South,Carlota,0.01,1,10.25,22.95,22.72,12.47,2013-12-01
Q2,Brooke  Horton,MidWest,Sunset,0.0,3,13.5,23.5,70.5,30.0,2014-06-14
Q4,Mable  Lindsey,West,Carlota,0.01,3,10.25,22.95,68.16,37.41,2013-10-30
Q4,Salvador  Bass,West,Quad,0.0,3,27.0,34.0,102.0,21.0,2013-11-21
Q4,Rachel  Gomez,MidWest,Quad,0.0,2,27.0,34.0,68.0,14.0,2013-11-23
Q2,Donna  Reid,West,Quad,0.0,3,27.0,34.0,102.0,21.0,2014-04-07
Q4,Peter  Hodges,MidWest,Majectic Beaut,0.03,1,13.0,30.0,29.1,16.1,2013-11-19
Q4,Pauline  Beck,West,Sunshine,0.0,2,10.24,19.95,39.9,19.42,2014-10-28
Q4,Della  Jensen,East,Majectic Beaut,0.02,2,13.0,30.0,58.8,32.8,2013-10-19
Q4,Nellie  Joseph,East,Quad,0.0,3,27.0,34.0,102.0,21.0,2013-11-24
Q4,Elvira  Bowman,MidWest,Sunset,0.0,3,13.5,23.5,70.5,30.0,2013-12-08
Q1,Edwin  Malone,East,Sunshine,0.0,3,10.24,19.95,59.85,29.13,2012-12-28
Q4,Shari  Silva,South,Sunbell,0.0,3,12.42,25.0,75.0,37.74,2014-11-04
Q4,Christina  Fuller,West,Sunshine,0.0,3,10.24,19.95,59.85,29.13,2013-11-04
Q3,Mable  Lindsey,West,Sunbell,0.03,3,12.42,25.0,73.13,35.87,2014-08-04
Q4,Della  Jensen,East,Sunset,0.0,2,13.5,23.5,47.0,20.0,2014-10-20
Q4,Bethany  Pena,MidWest,Quad,0.0,1,27.0,34.0,34.0,7.0,2013-12-05
Q4,Sonya  Mullins,East,Quad,0.0,1,27.0,34.0,34.0,7.0,2014-10-24
